"meta_id"	"user_id"	"screen_name"	"moc_117"	"moc_116"	"pundit"	"covid_elite"	"president"	"media"	"candidate"	"governor"	"official"
"media_abc"	"28785486"	"ABC"	0	0	0	0	0	1	0	0	0
"media_nbc"	"14173315"	"NBCNews"	0	0	0	0	0	1	0	0	0
"media_economist"	"5988062"	"TheEconomist"	0	0	0	0	0	1	0	0	0
"media_guardian"	"87818409"	"guardian"	0	0	0	0	0	1	0	0	0
"media_time"	"14293310"	"TIME"	0	0	0	0	0	1	0	0	0
"media_cbs"	"15012486"	"CBSNews"	0	0	0	0	0	1	0	0	0
"media_msnbc"	"2836421"	"MSNBC"	0	0	0	0	0	1	0	0	0
"media_cnn"	"2097571"	"cnni"	0	0	0	0	0	1	0	0	0
"media_politico"	"9300262"	"politico"	0	0	0	0	0	1	0	0	0
"media_npr"	"5392522"	"NPR"	0	0	0	0	0	1	0	0	0
"media_hill"	"1917731"	"thehill"	0	0	0	0	0	1	0	0	0
"media_lat"	"16664681"	"latimes"	0	0	0	0	0	1	0	0	0
"media_huffpo"	"14511951"	"HuffPost"	0	0	0	0	0	1	0	0	0
"media_usatoday"	"15754281"	"USATODAY"	0	0	0	0	0	1	0	0	0
"media_aje"	"4970411"	"AJEnglish"	0	0	0	0	0	1	0	0	0
"media_bloomberg"	"34713362"	"business"	0	0	0	0	0	1	0	0	0
"media_cnn"	"13850422"	"CNNPolitics"	0	0	0	0	0	1	0	0	0
"media_cnbc"	"20402945"	"CNBC"	0	0	0	0	0	1	0	0	0
"media_sky"	"7587032"	"SkyNews"	0	0	0	0	0	1	0	0	0
"media_forbes"	"91478624"	"Forbes"	0	0	0	0	0	1	0	0	0
"media_guardian"	"788524"	"guardiannews"	0	0	0	0	0	1	0	0	0
"media_independent"	"16973333"	"Independent"	0	0	0	0	0	1	0	0	0
"media_newyorker"	"14677919"	"NewYorker"	0	0	0	0	0	1	0	0	0
"media_bbc"	"612473"	"BBCNews"	0	0	0	0	0	1	0	0	0
"media_breakingnews"	"6017542"	"BreakingNews"	0	0	0	0	0	1	0	0	0
"media_ft"	"18949452"	"FT"	0	0	0	0	0	1	0	0	0
"media_vox"	"2347049341"	"voxdotcom"	0	0	0	0	0	1	0	0	0
"media_telegraph"	"16343974"	"Telegraph"	0	0	0	0	0	1	0	0	0
"media_nypost"	"17469289"	"nypost"	0	0	0	0	0	1	0	0	0
"media_newsweek"	"2884771"	"Newsweek"	0	0	0	0	0	1	0	0	0
"media_atlantic"	"35773039"	"TheAtlantic"	0	0	0	0	0	1	0	0	0
"media_afp"	"380648579"	"AFP"	0	0	0	0	0	1	0	0	0
"media_ft"	"4898091"	"FinancialTimes"	0	0	0	0	0	1	0	0	0
"media_npr"	"5741722"	"nprpolitics"	0	0	0	0	0	1	0	0	0
"media_abc"	"2768501"	"abcnews"	0	0	0	0	0	1	0	0	0
"media_bbc"	"19701628"	"BBC"	0	0	0	0	0	1	0	0	0
"media_abc"	"16815644"	"ABCPolitics"	0	0	0	0	0	1	0	0	0
"media_axios"	"800707492346925056"	"axios"	0	0	0	0	0	1	0	0	0
"media_thetimes"	"6107422"	"thetimes"	0	0	0	0	0	1	0	0	0
"media_sky"	"87416722"	"SkyNewsBreak"	0	0	0	0	0	1	0	0	0
"media_propublica"	"14606079"	"propublica"	0	0	0	0	0	1	0	0	0
"media_oan"	"1209936918"	"OANN"	0	0	0	0	0	1	0	0	0
"media_dailycaller"	"39308549"	"DailyCaller"	0	0	0	0	0	1	0	0	0
"media_breitbart"	"457984599"	"BreitbartNews"	0	0	0	0	0	1	0	0	0
"media_dailybeast"	"16012783"	"thedailybeast"	0	0	0	0	0	1	0	0	0
"media_bi"	"20562637"	"BusinessInsider"	0	0	0	0	0	1	0	0	0
"media_blaze"	"10774652"	"theblaze"	0	0	0	0	0	1	0	0	0
"media_newsmax"	"20545835"	"newsmax"	0	0	0	0	0	1	0	0	0
"media_tnr"	"82689705"	"newrepublic"	0	0	0	0	0	1	0	0	0
"media_dailywire"	"4081106480"	"realDailyWire"	0	0	0	1	0	1	0	0	0
"media_rcp"	"20094138"	"RealClearNews"	0	0	0	0	0	1	0	0	0
"media_intercept"	"2329066872"	"theintercept"	0	0	0	0	0	1	0	0	0
"media_aje"	"18424289"	"AJENews"	0	0	0	0	0	1	0	0	0
"media_dailymail"	"15438913"	"MailOnline"	0	0	0	0	0	1	0	0	0
"media_vice"	"1630896181"	"VICENews"	0	0	0	0	0	1	0	0	0
"media_nymag"	"45564482"	"NYMag"	0	0	0	0	0	1	0	0	0
"media_pbs"	"14437914"	"NewsHour"	0	0	0	0	0	1	0	0	0
"media_vice"	"23818581"	"VICE"	0	0	0	0	0	1	0	0	0
"media_slate"	"15164565"	"Slate"	0	0	0	0	0	1	0	0	0
"media_nydn"	"9763482"	"NYDailyNews"	0	0	0	0	0	1	0	0	0
"media_nation"	"1947301"	"thenation"	0	0	0	0	0	1	0	0	0
"media_france24"	"1994321"	"FRANCE24"	0	0	0	0	0	1	0	0	0
"media_reuters"	"15110357"	"ReutersBiz"	0	0	0	0	0	1	0	0	0
"media_abc"	"86141342"	"ABCWorldNews"	0	0	0	0	0	1	0	0	0
"media_itv"	"21866939"	"itvnews"	0	0	0	0	0	1	0	0	0
"media_dw"	"6134882"	"dwnews"	0	0	0	0	0	1	0	0	0
"meta_1020"	"1332630685"	"briebriejoy"	0	0	1	1	0	0	0	0	0
"meta_1021"	"15970820"	"virgiltexas"	0	0	1	0	0	0	0	0	0
"meta_1022"	"1450298610"	"willmenaker"	0	0	1	0	0	0	0	0	0
"meta_1023"	"25466022"	"DavidKlion"	0	0	1	0	0	0	0	0	0
"meta_1024"	"4726207589"	"ByYourLogic"	0	0	1	1	0	0	0	0	0
"meta_1025"	"16170253"	"ryangrim"	0	0	1	0	0	0	0	0	0
"meta_1026"	"143104075"	"KyleKulinski"	0	0	1	1	0	0	0	0	0
"meta_1027"	"2949261587"	"BenjaminPDixon"	0	0	1	1	0	0	0	0	0
"meta_1028"	"21862217"	"krystalball"	0	0	1	1	0	0	0	0	0
"meta_1029"	"1634248890"	"kenklippenstein"	0	0	1	0	0	0	0	0	0
"meta_1030"	"21970248"	"cushbomb"	0	0	1	0	0	0	0	0	0
"meta_1031"	"214120461"	"ryanlcooper"	0	0	1	0	0	0	0	0	0
"meta_1032"	"188793260"	"ninaturner"	0	0	1	1	0	0	0	0	0
"meta_1033"	"2789857374"	"alexnpress"	0	0	1	0	0	0	0	0	0
"meta_1034"	"1471542956"	"ebruenig"	0	0	1	0	0	0	0	0	0
"meta_1035"	"68752979"	"JordanUhl"	0	0	1	1	0	0	0	0	0
"meta_1036"	"756331316"	"adamjohnsonNYC"	0	0	1	0	0	0	0	0	0
"meta_1037"	"327337127"	"MattBruenig"	0	0	1	0	0	0	0	0	0
"meta_1038"	"38271276"	"mtaibbi"	0	0	1	0	0	0	0	0	0
"meta_1039"	"14855994"	"davidsirota"	0	0	1	1	0	0	0	0	0
"meta_1040"	"189376144"	"NaomiAKlein"	0	0	1	0	0	0	0	0	0
"meta_1041"	"33805522"	"sunraysunray"	0	0	1	0	0	0	0	0	0
"meta_1042"	"15473574"	"SamSeder"	0	0	1	0	0	0	0	0	0
"meta_1043"	"547007735"	"meaganmday"	0	0	1	1	0	0	0	0	0
"meta_1044"	"15859912"	"kthalps"	0	0	1	0	0	0	0	0	0
"meta_1045"	"4207961"	"chrislhayes"	0	0	1	0	0	0	0	0	0
"meta_1046"	"197080008"	"NathanJRobinson"	0	0	1	0	0	0	0	0	0
"meta_1047"	"318692762"	"SeanMcElwee"	0	0	1	0	0	0	0	0	0
"meta_1048"	"20479813"	"MMFlint"	0	0	1	0	0	0	0	0	0
"meta_1049"	"326756275"	"hasanthehun"	0	0	1	1	0	0	0	0	0
"meta_1050"	"36618079"	"drmistercody"	0	0	1	1	0	0	0	0	0
"meta_1051"	"16879936"	"NomikiKonst"	0	0	1	0	0	0	0	0	0
"meta_1052"	"604940737"	"HeerJeet"	0	0	1	1	0	0	0	0	0
"meta_1053"	"429227921"	"cenkuygur"	0	0	1	0	0	0	0	0	0
"meta_1054"	"195631270"	"micahuetricht"	0	0	1	0	0	0	0	0	0
"meta_1055"	"283258239"	"LukewSavage"	0	0	1	0	0	0	0	0	0
"meta_1056"	"16076032"	"ggreenwald"	0	0	1	0	0	0	0	0	0
"meta_1057"	"243800816"	"nataliesurely"	0	0	1	0	0	0	0	0	0
"meta_1058"	"78768913"	"profwolff"	0	0	1	0	0	0	0	0	0
"meta_1059"	"36743910"	"CornelWest"	0	0	1	0	0	0	0	0	0
"meta_1060"	"637196658"	"KateAronoff"	0	0	1	0	0	0	0	0	0
"meta_1061"	"755113"	"shaunking"	0	0	1	1	0	0	0	0	0
"meta_1062"	"14190948"	"jbouie"	0	0	1	1	0	0	0	0	0
"meta_1063"	"165944767"	"ashleyfeinberg"	0	0	1	0	0	0	0	0	0
"meta_1064"	"23839835"	"jeremyscahill"	0	0	1	0	0	0	0	0	0
"meta_1065"	"322430128"	"Trillburne"	0	0	1	0	0	0	0	0	0
"meta_1066"	"26579715"	"libbycwatson"	0	0	1	0	0	0	0	0	0
"meta_1067"	"18194194"	"feraljokes"	0	0	1	0	0	0	0	0	0
"meta_1068"	"277880167"	"EoinHiggins_"	0	0	1	0	0	0	0	0	0
"meta_1069"	"148529707"	"RBReich"	0	0	1	1	0	0	0	0	0
"meta_1070"	"53789862"	"MaxBlumenthal"	0	0	1	0	0	0	0	0	0
"meta_1071"	"23865382"	"AnaKasparian"	0	0	1	1	0	0	0	0	0
"meta_1072"	"18000989"	"robrousseau"	0	0	1	0	0	0	0	0	0
"meta_1073"	"18622869"	"ezraklein"	0	0	1	0	0	0	0	0	0
"meta_1074"	"15220768"	"DavidCornDC"	0	0	1	0	0	0	0	0	0
"meta_1075"	"50149303"	"pareene"	0	0	1	0	0	0	0	0	0
"meta_1076"	"913252447"	"CarlBeijer"	0	0	1	0	0	0	0	0	0
"meta_1077"	"24889586"	"AnandWrites"	0	0	1	0	0	0	0	0	0
"meta_1078"	"21926927"	"liz_franczak"	0	0	1	0	0	0	0	0	0
"meta_1079"	"18464266"	"peterdaou"	0	0	1	1	0	0	0	0	0
"meta_1080"	"7.42453e+17"	"EmmaVigeland"	0	0	1	0	0	0	0	0	0
"meta_1081"	"17985093"	"jamie_elizabeth"	0	0	1	0	0	0	0	0	0
"meta_1082"	"7900962"	"lhfang"	0	0	1	0	0	0	0	0	0
"meta_1083"	"605556917"	"deep_beige"	0	0	1	0	0	0	0	0	0
"meta_1084"	"7.53006e+17"	"PrettyBadLefty"	0	0	1	0	0	0	0	0	0
"meta_1085"	"130557513"	"mehdirhasan"	0	0	1	0	0	0	0	0	0
"meta_1086"	"113250460"	"onesarahjones"	0	0	1	0	0	0	0	0	0
"meta_1087"	"244655353"	"davidaxelrod"	0	0	1	0	0	0	0	0	0
"meta_1088"	"16129920"	"maddow"	0	0	1	0	0	0	0	0	0
"meta_1089"	"14887636"	"crulge"	0	0	1	0	0	0	0	0	0
"meta_1090"	"15446531"	"mattyglesias"	0	0	1	0	0	0	0	0	0
"meta_1091"	"153517357"	"aaronjmate"	0	0	1	0	0	0	0	0	0
"meta_1092"	"288277167"	"atrupar"	0	0	1	1	0	0	0	0	0
"meta_1093"	"130496027"	"jonfavs"	0	0	1	0	0	0	0	0	0
"meta_1094"	"7.55024e+17"	"shaun_vids"	0	0	1	0	0	0	0	0	0
"meta_1095"	"323599188"	"gaywonk"	0	0	1	0	0	0	0	0	0
"meta_1096"	"4517565515"	"KrangTNelson"	0	0	1	0	0	0	0	0	0
"meta_1097"	"2725669979"	"GunnelsWarren"	0	0	1	1	0	0	0	0	0
"meta_1098"	"1672053968"	"aidachavez"	0	0	1	0	0	0	0	0	0
"meta_1099"	"479724576"	"WalkerBragman"	0	0	1	1	0	0	0	0	0
"meta_1100"	"218597735"	"WideAsleepNima"	0	0	1	0	0	0	0	0	0
"meta_1101"	"110326494"	"BreeNewsome"	0	0	1	0	0	0	0	0	0
"meta_1102"	"23985504"	"elivalley"	0	0	1	0	0	0	0	0	0
"meta_1103"	"18432426"	"shujaxhaider"	0	0	1	0	0	0	0	0	0
"meta_1104"	"15467700"	"ZephyrTeachout"	0	0	1	0	0	0	0	0	0
"meta_1105"	"14931637"	"MattBinder"	0	0	1	0	0	0	0	0	0
"meta_1106"	"2030711"	"matthewstoller"	0	0	1	0	0	0	0	0	0
"meta_1107"	"7.38007e+17"	"GarbageApe"	0	0	1	0	0	0	0	0	0
"meta_1108"	"7.55058e+17"	"ProudSocialist"	0	0	1	0	0	0	0	0	0
"meta_1109"	"25694156"	"johniadarola"	0	0	1	0	0	0	0	0	0
"meta_1110"	"158426909"	"Lawrence"	0	0	1	0	0	0	0	0	0
"meta_1111"	"155784594"	"TVietor08"	0	0	1	1	0	0	0	0	0
"meta_1112"	"27938182"	"ContraPoints"	0	0	1	0	0	0	0	0	0
"meta_1113"	"3099901028"	"BrandyLJensen"	0	0	1	0	0	0	0	0	0
"meta_1114"	"19638752"	"InternetHippo"	0	0	1	0	0	0	0	0	0
"meta_1115"	"2328421"	"pattymo"	0	0	1	0	0	0	0	0	0
"meta_1116"	"2496925550"	"Econ_Marshall"	0	0	1	0	0	0	0	0	0
"meta_1117"	"226963044"	"DanielDenvir"	0	0	1	0	0	0	0	0	0
"meta_1118"	"55080227"	"iPhilSomething"	0	0	1	0	0	0	0	0	0
"meta_1119"	"38413836"	"CoreyRobin"	0	0	1	0	0	0	0	0	0
"meta_1120"	"3223426134"	"SethAbramson"	0	0	1	0	0	0	0	0	0
"meta_1121"	"329115426"	"_waleedshahid"	0	0	1	0	0	0	0	0	0
"meta_1122"	"2922928743"	"danpfeiffer"	0	0	1	0	0	0	0	0	0
"meta_1123"	"49698134"	"JoyAnnReid"	0	0	1	0	0	0	0	0	0
"meta_1124"	"226344061"	"karpmj"	0	0	1	0	0	0	0	0	0
"meta_1125"	"8.13554e+17"	"classiclib3ral"	0	0	1	0	0	0	0	0	0
"meta_1126"	"7.94963e+17"	"alexandrasiera"	0	0	1	0	0	0	0	0	0
"meta_1127"	"7.76122e+17"	"jackcalifano"	0	0	1	0	0	0	0	0	0
"meta_1128"	"619050616"	"AyoCaesar"	0	0	1	0	0	0	0	0	0
"meta_1129"	"291762556"	"AdamFriedland"	0	0	1	0	0	0	0	0	0
"meta_1130"	"228990510"	"kath_krueger"	0	0	1	0	0	0	0	0	0
"meta_1131"	"200514238"	"rcbregman"	0	0	1	0	0	0	0	0	0
"meta_1132"	"127398666"	"J_ManPrime21"	0	0	1	0	0	0	0	0	0
"meta_1133"	"84944278"	"profdavidharvey"	0	0	1	0	0	0	0	0	0
"meta_1134"	"24258355"	"AbbyMartin"	0	0	1	0	0	0	0	0	0
"meta_1135"	"15814350"	"GrimKim"	0	0	1	0	0	0	0	0	0
"meta_1136"	"14980220"	"MattLech"	0	0	1	0	0	0	0	0	0
"meta_1137"	"25598396"	"nhannahjones"	0	0	1	0	0	0	0	0	0
"meta_1138"	"50446226"	"jonathanchait"	0	0	1	0	0	0	0	0	0
"meta_1139"	"37501003"	"RaniaKhalek"	0	0	1	0	0	0	0	0	0
"meta_1140"	"1013374544"	"RealTimBlack"	0	0	1	0	0	0	0	0	0
"meta_1141"	"2400284491"	"RevDrBarber"	0	0	1	0	0	0	0	0	0
"meta_1142"	"1915033663"	"davidhogg111"	0	0	1	1	0	0	0	0	0
"meta_1143"	"1.00627e+18"	"BenBurgis"	0	0	1	0	0	0	0	0	0
"meta_1144"	"1733467884"	"shoe0nhead"	0	0	1	0	0	0	0	0	0
"meta_1145"	"547114168"	"franifio"	0	0	1	0	0	0	0	0	0
"meta_1146"	"180535644"	"esglaude"	0	0	1	0	0	0	0	0	0
"meta_1147"	"148192924"	"KeeangaYamahtta"	0	0	1	1	0	0	0	0	0
"meta_1148"	"142386580"	"SamAdlerBell"	0	0	1	0	0	0	0	0	0
"meta_1149"	"38214152"	"MarkAmesExiled"	0	0	1	0	0	0	0	0	0
"meta_1150"	"18805188"	"daviddoel"	0	0	1	0	0	0	0	0	0
"meta_1151"	"7868832"	"fshakir"	0	0	1	0	0	0	0	0	0
"meta_1152"	"7864222"	"ddayen"	0	0	1	0	0	0	0	0	0
"meta_1153"	"17006157"	"paulkrugman"	0	0	1	0	0	0	0	0	0
"meta_1154"	"16326882"	"AdamSerwer"	0	0	1	0	0	0	0	0	0
"meta_1155"	"8.20354e+17"	"brhodes"	0	0	1	0	0	0	0	0	0
"meta_1156"	"14298769"	"MollyJongFast"	0	0	1	1	0	0	0	0	0
"meta_1157"	"14529929"	"jaketapper"	0	0	1	0	0	0	0	0	0
"meta_1158"	"2917736960"	"DrDooleyMD"	0	0	1	1	0	0	0	0	0
"meta_1159"	"113364160"	"JordanChariton"	0	0	1	0	0	0	0	0	0
"meta_1160"	"471677441"	"gtconway3d"	0	0	1	1	0	0	0	0	0
"meta_1161"	"36711022"	"DanRather"	0	0	1	0	0	0	0	0	0
"meta_1162"	"21696279"	"brianbeutler"	0	0	1	0	0	0	0	0	0
"meta_1163"	"20068679"	"marclamonthill"	0	0	1	0	0	0	0	0	0
"meta_1164"	"319769408"	"jaboukie"	0	0	1	0	0	0	0	0	0
"meta_1165"	"8.6332e+17"	"RespectableLaw"	0	0	1	0	0	0	0	0	0
"meta_1166"	"2885543426"	"jaredlholt"	0	0	1	0	0	0	0	0	0
"meta_1167"	"1483064670"	"EmilyGorcenski"	0	0	1	1	0	0	0	0	0
"meta_1168"	"759786534"	"ChrisLynnHedges"	0	0	1	0	0	0	0	0	0
"meta_1169"	"155260599"	"MalaikaJabali"	0	0	1	0	0	0	0	0	0
"meta_1170"	"118938550"	"anastasiakeeley"	0	0	1	0	0	0	0	0	0
"meta_1171"	"36195015"	"BronzeHammer"	0	0	1	0	0	0	0	0	0
"meta_1172"	"22429979"	"nycsouthpaw"	0	0	1	0	0	0	0	0	0
"meta_1173"	"21514744"	"dpakman"	0	0	1	0	0	0	0	0	0
"meta_1174"	"8.34082e+17"	"PreetBharara"	0	0	1	0	0	0	0	0	0
"meta_1175"	"548384458"	"JoyceWhiteVance"	0	0	1	1	0	0	0	0	0
"meta_1176"	"1.03882e+18"	"AntiFashGordon"	0	0	1	0	0	0	0	0	0
"meta_1177"	"3060489838"	"KevinMKruse"	0	0	1	0	0	0	0	0	0
"meta_1178"	"573842268"	"RoseAnnDeMoro"	0	0	1	0	0	0	0	0	0
"meta_1179"	"15463671"	"samstein"	0	0	1	0	0	0	0	0	0
"meta_1180"	"14515799"	"brianstelter"	0	0	1	0	0	0	0	0	0
"meta_1181"	"2800581040"	"BillKristol"	0	0	1	1	0	0	0	0	0
"meta_1182"	"93069110"	"maggieNYT"	0	0	1	0	0	0	0	0	0
"meta_1183"	"40353407"	"ElieNYC"	0	0	1	1	0	0	0	0	0
"meta_1184"	"408806531"	"esaagar"	0	0	1	0	0	0	0	0	0
"meta_1185"	"36517491"	"leslieleeiii"	0	0	1	0	0	0	0	0	0
"meta_1186"	"18497157"	"jackallisonLOL"	0	0	1	0	0	0	0	0	0
"meta_1187"	"246939630"	"shannonrwatts"	0	0	1	1	0	0	0	0	0
"meta_1188"	"21786618"	"billmckibben"	0	0	1	1	0	0	0	0	0
"meta_1189"	"3344423229"	"bad_takes"	0	0	1	0	0	0	0	0	0
"meta_1190"	"368448364"	"JAdomian"	0	0	1	0	0	0	0	0	0
"meta_1191"	"171346034"	"david_j_roth"	0	0	1	0	0	0	0	0	0
"meta_1192"	"1.15517e+18"	"allahliker"	0	0	1	0	0	0	0	0	0
"meta_1193"	"2786053933"	"zei_squirrel"	0	0	1	0	0	0	0	0	0
"meta_1194"	"1097291030"	"ConnorSouthard"	0	0	1	0	0	0	0	0	0
"meta_1195"	"852269288"	"BenjaminNorton"	0	0	1	0	0	0	0	0	0
"meta_1196"	"825713234"	"EricLevitz"	0	0	1	0	0	0	0	0	0
"meta_1197"	"595245502"	"chick_in_kiev"	0	0	1	1	0	0	0	0	0
"meta_1198"	"384993861"	"LizardRumsfeld"	0	0	1	0	0	0	0	0	0
"meta_1199"	"338779219"	"cascamike"	0	0	1	0	0	0	0	0	0
"meta_1200"	"253586885"	"nkulw"	0	0	1	0	0	0	0	0	0
"meta_1201"	"131497030"	"VanJones68"	0	0	1	0	0	0	0	0	0
"meta_1202"	"114232540"	"proustmalone"	0	0	1	0	0	0	0	0	0
"meta_1203"	"65045121"	"OwenJones84"	0	0	1	0	0	0	0	0	0
"meta_1204"	"29472053"	"Hbomberguy"	0	0	1	0	0	0	0	0	0
"meta_1205"	"27187343"	"lsarsour"	0	0	1	0	0	0	0	0	0
"meta_1206"	"22529203"	"pblest"	0	0	1	0	0	0	0	0	0
"meta_1207"	"21579498"	"andrewperezdc"	0	0	1	0	0	0	0	0	0
"meta_1208"	"15161984"	"MattBors"	0	0	1	0	0	0	0	0	0
"meta_1209"	"14372270"	"mcbyrne"	0	0	1	0	0	0	0	0	0
"meta_1210"	"13524182"	"daveweigel"	0	0	1	0	0	0	0	0	0
"meta_1211"	"8.29715e+17"	"BethLynch2020"	0	0	1	0	0	0	0	0	0
"meta_1212"	"2999158160"	"pixelatedboat"	0	0	1	0	0	0	0	0	0
"meta_1213"	"8.30908e+17"	"waltshaub"	0	0	1	0	0	0	0	0	0
"meta_1214"	"2396910715"	"bourgeoisalien"	0	0	1	0	0	0	0	0	0
"meta_1215"	"35586563"	"jemelehill"	0	0	1	0	0	0	0	0	0
"meta_1216"	"39000115"	"KatyTurNBC"	0	0	1	0	0	0	0	0	0
"meta_1217"	"28162211"	"MaxBoot"	0	0	1	0	0	0	0	0	0
"meta_1218"	"21619519"	"JoeNBC"	0	0	1	0	0	0	0	0	0
"meta_1219"	"24127811"	"mtracey"	0	0	1	0	0	0	0	0	0
"meta_1220"	"8.33867e+17"	"JabariBrisport"	0	0	1	0	0	0	0	0	0
"meta_1221"	"16017475"	"NateSilver538"	0	0	1	0	0	0	0	0	0
"meta_1222"	"18686907"	"davidfrum"	0	0	1	0	0	0	0	0	0
"meta_1223"	"74820061"	"Redistrict"	0	0	1	0	0	0	0	0	0
"meta_1224"	"463765807"	"Nate_Cohn"	0	0	1	0	0	0	0	0	0
"meta_1225"	"19084896"	"TheRickWilson"	0	0	1	1	0	0	0	0	0
"meta_1226"	"16244449"	"jbarro"	0	0	1	0	0	0	0	0	0
"meta_1227"	"59331128"	"PhilipRucker"	0	0	1	0	0	0	0	0	0
"meta_1228"	"186667011"	"benjaminwittes"	0	0	1	0	0	0	0	0	0
"meta_1229"	"7.8631e+17"	"SteveSchmidtSES"	0	0	1	0	0	0	0	0	0
"meta_1230"	"372536101"	"NatashaBertrand"	0	0	1	0	0	0	0	0	0
"meta_1231"	"4091551984"	"tribelaw"	0	0	1	0	0	0	0	0	0
"meta_1232"	"123327472"	"peterbakernyt"	0	0	1	0	0	0	0	0	0
"meta_1233"	"459872442"	"RadioFreeTom"	0	0	1	0	0	0	0	0	0
"meta_1234"	"240107748"	"DavidAFrench"	0	0	1	1	0	0	0	0	0
"meta_1235"	"218975278"	"JRubinBlogger"	0	0	1	0	0	0	0	0	0
"meta_1236"	"19568591"	"ananavarro"	0	0	1	1	0	0	0	0	0
"meta_1237"	"55948054"	"matthewamiller"	0	0	1	1	0	0	0	0	0
"meta_1238"	"21268897"	"joshtpm"	0	0	1	0	0	0	0	0	0
"meta_1239"	"19186003"	"seungminkim"	0	0	1	0	0	0	0	0	0
"meta_1240"	"50325797"	"chucktodd"	0	0	1	0	0	0	0	0	0
"meta_1241"	"7.80206e+17"	"neal_katyal"	0	0	1	0	0	0	0	0	0
"meta_1242"	"860555190"	"NicolleDWallace"	0	0	1	0	0	0	0	0	0
"meta_1243"	"20508720"	"ThePlumLineGS"	0	0	1	0	0	0	0	0	0
"meta_1244"	"138141495"	"ForecasterEnten"	0	0	1	0	0	0	0	0	0
"meta_1245"	"95463107"	"SykesCharlie"	0	0	1	0	0	0	0	0	0
"meta_1246"	"174110843"	"jonlovett"	0	0	1	0	0	0	0	0	0
"meta_1247"	"14412533"	"CillizzaCNN"	0	0	1	0	0	0	0	0	0
"meta_1248"	"71627462"	"JonahDispatch"	0	0	1	1	0	0	0	0	0
"meta_1249"	"288363743"	"matthewjdowd"	0	0	1	0	0	0	0	0	0
"meta_1250"	"21348880"	"Timodc"	0	0	1	1	0	0	0	0	0
"meta_1251"	"21612122"	"HotlineJosh"	0	0	1	0	0	0	0	0	0
"meta_1252"	"21252618"	"JakeSherman"	0	0	1	0	0	0	0	0	0
"meta_1253"	"80617430"	"RyanLizza"	0	0	1	0	0	0	0	0	0
"meta_1254"	"184860130"	"TimAlberta"	0	0	1	0	0	0	0	0	0
"meta_1255"	"14251225"	"jheil"	0	0	1	1	0	0	0	0	0
"meta_1256"	"79743108"	"alexburnsNYT"	0	0	1	0	0	0	0	0	0
"meta_1257"	"50073507"	"amyewalter"	0	0	1	0	0	0	0	0	0
"meta_1258"	"7855062"	"Susan_Hennessey"	0	0	1	0	0	0	0	0	0
"meta_1259"	"546135718"	"DouthatNYT"	0	0	1	0	0	0	0	0	0
"meta_1260"	"15464697"	"JuddLegum"	0	0	1	1	0	0	0	0	0
"meta_1261"	"18839937"	"Popehat"	0	0	1	0	0	0	0	0	0
"meta_1262"	"14046504"	"conor64"	0	0	1	0	0	0	0	0	0
"meta_1263"	"21313053"	"LarrySabato"	0	0	1	0	0	0	0	0	0
"meta_1264"	"11744152"	"yashar"	0	0	1	1	0	0	0	0	0
"meta_1265"	"75797367"	"dandrezner"	0	0	1	0	0	0	0	0	0
"meta_1266"	"182398325"	"JonLemire"	0	0	1	0	0	0	0	0	0
"meta_1267"	"83374478"	"saletan"	0	0	1	0	0	0	0	0	0
"meta_1268"	"8.75029e+17"	"SallyQYates"	0	0	1	0	0	0	0	0	0
"meta_1269"	"60783724"	"ianbremmer"	0	0	1	0	0	0	0	0	0
"meta_1270"	"47448886"	"JeffreyGoldberg"	0	0	1	0	0	0	0	0	0
"meta_1271"	"510464011"	"AshaRangappa_"	0	0	1	0	0	0	0	0	0
"meta_1272"	"362111287"	"AsteadWesley"	0	0	1	0	0	0	0	0	0
"meta_1273"	"258885469"	"nickconfessore"	0	0	1	0	0	0	0	0	0
"meta_1274"	"126722715"	"abbydphillip"	0	0	1	0	0	0	0	0	0
"meta_1275"	"532690100"	"jwgop"	0	0	1	1	0	0	0	0	0
"meta_1276"	"454099919"	"McFaul"	0	0	1	0	0	0	0	0	0
"meta_1277"	"731167584"	"RonBrownstein"	0	0	1	0	0	0	0	0	0
"meta_1278"	"2863996955"	"RWPUSA"	0	0	1	0	0	0	0	0	0
"meta_1279"	"1383272101"	"ASlavitt"	0	0	1	1	0	0	0	0	0
"meta_1280"	"2573480784"	"MalcolmNance"	0	0	1	1	0	0	0	0	0
"meta_1281"	"125375423"	"SeanTrende"	0	0	1	0	0	0	0	0	0
"meta_1282"	"331816614"	"sullydish"	0	0	1	0	0	0	0	0	0
"meta_1283"	"16378486"	"AliVelshi"	0	0	1	0	0	0	0	0	0
"meta_1284"	"15931637"	"jonkarl"	0	0	1	0	0	0	0	0	0
"meta_1285"	"47475039"	"sarahkendzior"	0	0	1	0	0	0	0	0	0
"meta_1286"	"1543986138"	"stuartpstevens"	0	0	1	1	0	0	0	0	0
"meta_1287"	"309282144"	"anniekarni"	0	0	1	0	0	0	0	0	0
"meta_1288"	"9532402"	"benyt"	0	0	1	0	0	0	0	0	0
"meta_1289"	"15985111"	"emptywheel"	0	0	1	0	0	0	0	0	0
"meta_1290"	"22129280"	"jimsciutto"	0	0	1	0	0	0	0	0	0
"meta_1291"	"125453969"	"neeratanden"	0	0	1	1	0	0	0	0	0
