source	meta_id	user_id	screen_name	phi	phi_2	followers	voteview_id	nominate_dim1	nominate_dim2	party_code	party	chamber
members_of_congress	MH11722111	96015533	byrondonalds	1.809643180463035	-0.8575517121436257	1010	22111	NA	NA	NA	Independent	House
members_of_congress	MH11722109	1344007696555663360	repcawthorn	1.885768803058562	-1.4665129280590716	2529	22109	NA	NA	NA	Independent	House
members_of_congress	MH11722109	1207874097251639296	cawthornfornc	1.885768803058562	-1.4665129280590716	2529	22109	NA	NA	NA	Independent	House
members_of_congress	MH11722108	2237925464	carlforalabama	1.0197772753744498	1.9653260052740322	48	22108	NA	NA	NA	Independent	House
members_of_congress	MH11722108	1341091420439015424	repjerrycarl	1.0197772753744498	1.9653260052740322	48	22108	NA	NA	NA	Independent	House
members_of_congress	MH11722107	1214912699311837184	kat_cammack	1.958651481214293	-0.7756245196791508	154	22107	NA	NA	NA	Independent	House
members_of_congress	MH11722107	1344325638983987201	repkatcammack	1.958651481214293	-0.7756245196791508	154	22107	NA	NA	NA	Independent	House
members_of_congress	MH11722106	1002630999052865536	repcori	-0.9409745806623997	-0.64070994435059625	8543	22106	NA	NA	NA	Independent	House
members_of_congress	MH11722106	4696552878	coribush	-0.9409745806623997	-0.64070994435059625	8543	22106	NA	NA	NA	Independent	House
members_of_congress	MH11722105	1138076821533155328	jamaalbowmanny	-0.9371243113140554	-0.47360614516107247	6021	22105	NA	NA	NA	Independent	House
members_of_congress	MH11722105	1344389506963808264	repbowman	-0.9371243113140554	-0.47360614516107247	6021	22105	NA	NA	NA	Independent	House
members_of_congress	MH11722104	1343620645452595200	repbourdeaux	-0.8897932515234321	0.5086424669115518	1909	22104	NA	NA	NA	Independent	House
members_of_congress	MH11722104	881222783170228224	carolyn4ga7	-0.8897932515234321	0.5086424669115518	1909	22104	NA	NA	NA	Independent	House
members_of_congress	MH11722103	1201670995435646976	laurenboebert	1.9872781131701838	-1.5363783549474124	3971	22103	NA	NA	NA	Independent	House
members_of_congress	MH11722103	1342989756611907584	repboebert	1.9872781131701838	-1.5363783549474124	3971	22103	NA	NA	NA	Independent	House
members_of_congress	MH11722102	32289500	stephaniebice	0.7932625733151875	0.20830160615322388	375	22102	NA	NA	NA	Independent	House
members_of_congress	MH11722102	1344260196227555334	repbice	0.7932625733151875	0.20830160615322388	375	22102	NA	NA	NA	Independent	House
members_of_congress	MH11722101	1216104257989963776	cliffbentz	0.8740822550414177	0.5884890338200328	33	22101	NA	NA	NA	Independent	House
members_of_congress	MH11722101	1345788865911656454	repbentz	0.8740822550414177	0.5884890338200328	33	22101	NA	NA	NA	Independent	House
members_of_congress	MH11722100	4870048156	jakeauch	-0.6682321026367403	0.39727899040418996	155	22100	NA	NA	NA	Independent	House
members_of_congress	MH11722100	1330278736554582016	repauchincloss	-0.6682321026367403	0.39727899040418996	155	22100	NA	NA	NA	Independent	House
members_of_congress	MH11721990	1276232539510919168	repjacobs	0.5194740560679468	0.08851958903075272	18	21990	0.313	0.082	200	Republican	House
members_of_congress	MH11721989	1267841066335682562	reptiffany	1.3470419096026163	0.5608183071875196	19	21989	0.608	-0.19	200	Republican	House
members_of_congress	MH11721988	1262531473057423361	repmikegarcia	1.8996961894420574	-0.9464494745950135	903	21988	0.377	0.217	200	Republican	House
members_of_congress	MH11721988	1114694580232904704	electmikegarcia	1.8996961894420574	-0.9464494745950135	903	21988	0.377	0.217	200	Republican	House
members_of_congress	MH11721987	1173978070535024642	repgregmurphy	2.0169872193563463	-0.36411448458952644	291	21987	0.532	-0.059	200	Republican	House
members_of_congress	MH11721986	1912799826	jdanbishop	1.6889246592846086	0.17728429102623974	375	21986	0.813	0.005	200	Republican	House
members_of_congress	MH11721985	1136060761422405633	repfredkeller	1.8287229668674336	0.34536887796039717	143	21985	0.502	0.126	200	Republican	House
members_of_congress	MH11721984	1080854935535800320	repronwright	1.4970743532865127	1.1091496309340294	123	21984	0.711	-0.09	200	Republican	House
members_of_congress	MH11721983	1017819745880543238	repwexton	-0.7173084882992208	0.9847444878809954	1383	21983	-0.413	0.484	100	Democrat	House
members_of_congress	MH11721983	2212905492	jenniferwexton	-0.7173084882992208	0.9847444878809954	1383	21983	-0.413	0.484	100	Democrat	House
members_of_congress	MH11721979	1080539438508400642	repunderwood	-0.876111123689462	0.18750304542837334	6140	21979	-0.549	0.633	100	Democrat	House
members_of_congress	MH11721979	872156132688711681	laurenunderwood	-0.876111123689462	0.18750304542837334	6140	21979	-0.549	0.633	100	Democrat	House
members_of_congress	MH11721978	1080573351914061825	repdavidtrone	-0.5430097685815491	1.861106488754263	251	21978	-0.27	-0.028	100	Democrat	House
members_of_congress	MH11721977	1079802482640019456	reploritrahan	-0.7244629076020117	1.0962758478888606	555	21977	-0.443	-0.174	100	Democrat	House
members_of_congress	MH11721975	1079769536730140672	reprashida	-0.8761530690112745	-0.8734194566583777	27244	21975	-0.262	-0.965	100	Democrat	House
members_of_congress	MH11721975	435331179	rashidatlaib	-0.8761530690112745	-0.8734194566583777	27244	21975	-0.262	-0.965	100	Democrat	House
members_of_congress	MH11721974	1079770852302958592	reptimmons	1.2194625828098093	1.158149201026223	114	21974	0.584	0.186	200	Republican	House
members_of_congress	MH11721973	1075040139351597056	repvantaylor	1.1023114768755196	1.021024949817203	113	21973	0.544	-0.12	200	Republican	House
members_of_congress	MH11721972	1076161611033968640	rephaleystevens	-0.7348058651882569	0.8370531461242318	1593	21972	-0.333	0.359	100	Democrat	House
members_of_congress	MH11721972	391445643	haleylive	-0.7348058651882569	0.8370531461242318	1593	21972	-0.333	0.359	100	Democrat	House
members_of_congress	MH11721971	1083125649609506816	repgregsteube	1.8391766849614377	-0.06261642401778138	349	21971	0.674	-0.337	200	Republican	House
members_of_congress	MH11721970	1075205691621720064	repbryansteil	1.2082216834440678	0.5683573748675699	183	21970	0.417	-0.059	200	Republican	House
members_of_congress	MH11721969	1075830599007510535	reppetestauber	0.6341748335896505	0.6232833641106488	165	21969	0.292	0.123	200	Republican	House
members_of_congress	MH11721968	1080885078425784320	repgregstanton	-0.5052581469681654	0.741135008442383	289	21968	-0.313	-0.048	100	Democrat	House
members_of_congress	MH11721966	1078771401497161728	repspanberger	-0.7372430374170102	0.8548846485463348	2361	21966	-0.174	0.455	100	Democrat	House
members_of_congress	MH11721966	882958562296819714	spanbergerva07	-0.7372430374170102	0.8548846485463348	2361	21966	-0.174	0.455	100	Democrat	House
members_of_congress	MH11721965	1078401427347857408	repslotkin	-0.6904864728688614	0.6634081473389285	1910	21965	-0.301	0.77	100	Democrat	House
members_of_congress	MH11721964	1080569698536878081	repsherrill	-0.6306537044718737	1.2738059725312505	718	21964	-0.187	0.243	100	Democrat	House
members_of_congress	MH11721962	1080462532815532032	repkimschrier	-0.6886323892046511	1.4390672154371102	346	21962	-0.35	0.472	100	Democrat	House
members_of_congress	MH11721961	1082790600292925440	repchiproy	1.6869589360251638	-0.2581183795935727	1397	21961	0.8	-0.6	200	Republican	House
members_of_congress	MH11721961	1257667158	chiproytx	1.6869589360251638	-0.2581183795935727	1397	21961	0.8	-0.6	200	Republican	House
members_of_congress	MH11721959	1081312310059253763	repjohnrose	1.5896394652960602	0.8979749354286098	107	21959	0.681	0.02	200	Republican	House
members_of_congress	MH11721956	4205133682	greschenthaler	1.6667509062222723	0.010339995793003395	421	21956	0.37	0.316	200	Republican	House
members_of_congress	MH11721955	1080584229510172678	reppressley	-0.9099782501443676	-0.6892066493234705	24226	21955	-0.292	-0.956	100	Democrat	House
members_of_congress	MH11721955	31013444	ayannapressley	-0.9099782501443676	-0.6892066493234705	24226	21955	-0.292	-0.956	100	Democrat	House
members_of_congress	MH11721954	1081222837459996672	repkatieporter	-0.909134489992928	-0.6392697231660155	22934	21954	-0.184	0.011	100	Democrat	House
members_of_congress	MH11721954	617266600	katieporteroc	-0.909134489992928	-0.6392697231660155	22934	21954	-0.184	0.011	100	Democrat	House
members_of_congress	MH11721953	1061310112013434882	repdeanphillips	-0.6842019240524877	0.4625931084916592	916	21953	-0.238	0.08	100	Democrat	House
members_of_congress	MH11721952	1082369392229400576	repgregpence	1.5755180119889431	0.9081708634244642	155	21952	0.468	0.34	200	Republican	House
members_of_congress	MH11721951	1067748650485497862	repchrispappas	-0.6531446825935011	1.0067510541162177	657	21951	-0.305	0.357	100	Democrat	House
members_of_congress	MH11721951	574799823	chrispappasnh	-0.6531446825935011	1.0067510541162177	657	21951	-0.305	0.357	100	Democrat	House
members_of_congress	MH11721950	1082334352711790593	ilhan	-0.8685358772972204	-1.153395457205054	46505	21950	-0.282	-0.959	100	Democrat	House
members_of_congress	MH11721950	783792992	ilhanmn	-0.8685358772972204	-1.153395457205054	46505	21950	-0.282	-0.959	100	Democrat	House
members_of_congress	MH11721949	1079104563280527364	repaoc	-0.8288318351309367	-1.4528098765869533	146625	21949	-0.234	-0.972	100	Democrat	House
members_of_congress	MH11721949	138203134	aoc	-0.8288318351309367	-1.4528098765869533	146625	21949	-0.234	-0.972	100	Democrat	House
members_of_congress	MH11721948	1078749802765139968	repjoeneguse	-0.7956763209948736	0.6860227056851192	1918	21948	-0.426	-0.423	100	Democrat	House
members_of_congress	MH11721948	1542372750	joeneguse	-0.7956763209948736	0.6860227056851192	1918	21948	-0.426	-0.423	100	Democrat	House
members_of_congress	MH11721946	1081318716573470720	repcarolmiller	1.269924572529388	1.3320075586613322	123	21946	0.469	0.301	200	Republican	House
members_of_congress	MH11721945	1080574793630527505	repmeuser	1.789044452606812	0.453051360965384	223	21945	0.549	0.406	200	Republican	House
members_of_congress	MH11721944	1082380458976051202	replucymcbath	-0.7989932817458943	0.9711625509496172	939	21944	-0.255	0.378	100	Democrat	House
members_of_congress	MH11721942	1080898026418384897	repmalinowski	-0.729057473210933	0.7974505241711638	1412	21942	-0.259	0.114	100	Democrat	House
members_of_congress	MH11721942	811239440916054016	malinowski	-0.729057473210933	0.7974505241711638	1412	21942	-0.259	0.114	100	Democrat	House
members_of_congress	MH11721941	1080292515939565568	repelaineluria	-0.5674725252390792	1.5087488870543055	559	21941	-0.187	0.402	100	Democrat	House
members_of_congress	MH11721940	1080277407867772930	repandylevin	-0.7286706187889846	1.2974272570421188	616	21940	-0.543	-0.508	100	Democrat	House
members_of_congress	MH11721939	1072134139560620033	repmikelevin	-0.8239870649841466	0.6073995885919234	3895	21939	-0.35	0.11	100	Democrat	House
members_of_congress	MH11721939	14573926	mikelevin	-0.8239870649841466	0.6073995885919234	3895	21939	-0.35	0.11	100	Democrat	House
members_of_congress	MH11721938	1079061579973439488	repsusielee	-0.5929374197008661	1.5022194050036803	460	21938	-0.309	0.433	100	Democrat	House
members_of_congress	MH11721937	1078771848882593793	repandykimnj	-0.6066931220899534	1.680928499550809	272	21937	-0.274	0.39	100	Democrat	House
members_of_congress	MH11721936	1082311988926124036	repjohnjoyce	1.5657325364986976	1.122766062634542	139	21936	0.534	0.207	200	Republican	House
members_of_congress	MH11721935	1074782372594413569	repdustyjohnson	0.900411928650927	0.5768428970293589	263	21935	0.464	0.118	200	Republican	House
members_of_congress	MH11721934	1052896620797460481	rephoulahan	-0.6318308285817839	1.577594708758711	592	21934	-0.308	0.529	100	Democrat	House
members_of_congress	MH11721931	1082086081238102018	repjahanahayes	-0.8051523804725975	0.8487076624933885	1020	21931	-0.369	-0.068	100	Democrat	House
members_of_congress	MH11721930	1080851152151953410	repjoshharder	-0.7424658400236506	0.9532125855608687	562	21930	-0.379	0.743	100	Democrat	House
members_of_congress	MH11721929	1083474782602125318	rephagedorn	0.541710451238604	0.6397234514861075	103	21929	0.459	0.385	200	Republican	House
members_of_congress	MH11721928	286476728	debhaalandnm	-0.8740894812187409	0.15066210295268473	5542	21928	-0.332	-0.233	100	Democrat	House
members_of_congress	MH11721928	1080695666760929280	repdebhaaland	-0.8740894812187409	0.15066210295268473	5542	21928	-0.332	-0.233	100	Democrat	House
members_of_congress	MH11721927	1081243468327018496	repmichaelguest	1.5873617814451755	1.1577143111188284	96	21927	0.505	0.21	200	Republican	House
members_of_congress	MH11721926	1080477288955826176	repmarkgreen	1.904862644854529	-0.10617909138588141	669	21926	0.686	-0.033	200	Republican	House
members_of_congress	MH11721925	1029094268542099457	lancegooden	1.8649930884831885	-0.5692521274755634	449	21925	0.723	-0.028	200	Republican	House
members_of_congress	MH11721924	1054381765224210432	repagonzalez	0.7216985329389486	0.3582791038908591	250	21924	0.28	0.252	200	Republican	House
members_of_congress	MH11721923	1080891667308298240	repgolden	-0.49995880583957564	1.1941231667763086	272	21923	-0.106	0.313	100	Democrat	House
members_of_congress	MH11721922	1080587263132733442	repsylviagarcia	-0.7186974791941219	1.2525360153124885	1171	21922	-0.751	0.524	100	Democrat	House
members_of_congress	MH11721921	1082427779583541248	repchuygarcia	-0.7644467260788795	1.22606662592956	328	21921	-0.45	-0.781	100	Democrat	House
members_of_congress	MH11721920	1078741899572240384	reprussfulcher	0.8705482598836636	1.3466809558914323	97	21920	0.635	0.038	200	Republican	House
members_of_congress	MH11721919	1075904377221722113	repfletcher	-0.5350247449436023	1.488587065754342	461	21919	-0.439	0.811	100	Democrat	House
members_of_congress	MH11721917	1075517806551154689	repescobar	-0.7751841614453802	0.7748933358865737	2543	21917	-0.406	-0.283	100	Democrat	House
members_of_congress	MH11721917	38960144	vgescobar	-0.7751841614453802	0.7748933358865737	2543	21917	-0.406	-0.283	100	Democrat	House
members_of_congress	MH11721916	1080485692298444800	repdelgado	-0.7863447804874619	0.6229764662230343	1651	21916	-0.221	0.203	100	Democrat	House
members_of_congress	MH11721916	829061809135030272	delgadoforny19	-0.7863447804874619	0.6229764662230343	1651	21916	-0.221	0.203	100	Democrat	House
members_of_congress	MH11721915	567508925	repdean	-0.6898771484093105	1.1638585047424435	971	21915	-0.509	0.081	100	Democrat	House
members_of_congress	MH11721914	1080516116395499522	repdavids	-0.8082243119975987	0.4318091322782772	2076	21914	-0.252	0.214	100	Democrat	House
members_of_congress	MH11721912	1080191866509901826	repjasoncrow	-0.7450286540195434	1.0710624797398511	1071	21912	-0.272	0.401	100	Democrat	House
members_of_congress	MH11721911	1080894931311431682	repdancrenshaw	1.5230662658214928	-1.5675558676902743	22486	21911	0.397	0.359	200	Republican	House
members_of_congress	MH11721911	930552552302792705	dancrenshawtx	1.5230662658214928	-1.5675558676902743	22486	21911	0.397	0.359	200	Republican	House
members_of_congress	MH11721910	1080222360643485698	repangiecraig	-0.6771493976716544	1.1770928374819078	642	21910	-0.309	0.706	100	Democrat	House
members_of_congress	MH11721908	1072158357237174272	repbencline	1.5915883620900608	0.5956206158049405	232	21908	0.697	-0.159	200	Republican	House
members_of_congress	MH11721906	1083472286089396224	repcasten	-0.7817691694618824	0.6285278002002153	1436	21906	-0.402	0.169	100	Democrat	House
members_of_congress	MH11721906	66804351	seancasten	-0.7817691694618824	0.6285278002002153	1436	21906	-0.402	0.169	100	Democrat	House
members_of_congress	MH11721905	1028854804087492613	reptimburchett	1.107111971181761	-0.5239656140774177	1149	21905	0.672	-0.298	200	Republican	House
members_of_congress	MH11721905	353890966	timburchett	1.107111971181761	-0.5239656140774177	1149	21905	0.672	-0.298	200	Republican	House
members_of_congress	MH11721903	1086316494450032640	repjimbaird	1.0911214024518274	1.5128909010720555	83	21903	0.433	0.627	200	Republican	House
members_of_congress	MH11721902	1080865917377097728	repcindyaxne	-0.43452645402070006	1.0123054557468036	408	21902	-0.239	0.55	100	Democrat	House
members_of_congress	MH11721901	1080515866255593472	reparmstrongnd	1.6607667280567306	0.2502232069643099	333	21901	0.475	0.011	200	Republican	House
members_of_congress	MH11721900	1078355119920562176	repcolinallred	-0.6287417923275771	1.5097102358278491	537	21900	-0.435	0.592	100	Democrat	House
members_of_congress	MH11721763	1069636653353000962	repsusanwild	-0.646788728649844	1.572041252310154	273	21763	-0.383	0.666	100	Democrat	House
members_of_congress	MH11721762	1067541214671577093	repmgs	-0.7641251885517265	1.08683697134928	1486	21762	-0.495	0.023	100	Democrat	House
members_of_congress	MH11721762	961312723035394048	marygayscanlon	-0.7641251885517265	1.08683697134928	1486	21762	-0.495	0.023	100	Democrat	House
